"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1205",0,1,127,0.355720663894662,2018-12-05 05:21:49,7,"10-1205-0"
"1205",1,1,128,0.413470799012564,2018-12-05 05:24:13,0,"10-1205-0"
"1205",2,1,129,0.449619826055735,2018-12-05 05:26:01,0,"10-1205-0"
"1205",3,1,130,0.470252795706426,2018-12-05 05:26:44,0,"10-1205-0"
"1205",4,1,131,0.489836653910672,2018-12-05 05:29:13,1,"10-1205-0"
"1205",5,1,132,0.527698268172464,2018-12-05 05:31:53,1,"10-1205-0"
"1205",6,1,133,0.540211324347857,2018-12-05 05:33:51,0,"10-1205-0"
"1205",7,1,134,0.576738377984328,2018-12-05 05:35:28,0,"10-1205-0"
"1205",8,1,135,0.633901984378741,2018-12-05 05:36:41,0,"10-1205-0"
"1205",9,1,136,0.683126754872903,2018-12-05 05:37:54,0,"10-1205-0"
"1205",10,1,137,0.726685444732063,2018-12-05 05:40:14,0,"10-1205-0"
"1205",11,1,139,0.773367361999484,2018-12-05 05:42:45,1,"10-1205-0"
"1205",12,1,140,0.854144721305117,2018-12-05 05:44:47,0,"10-1205-0"
"1205",13,1,141,0.883873917915823,2018-12-05 05:45:44,0,"10-1205-0"
"1205",14,1,143,0.916486730265752,2018-12-05 05:48:22,0,"10-1205-0"
"1205",15,1,144,0.946288979630689,2018-12-05 05:49:27,0,"10-1205-0"
"1205",16,1,145,0.999810387938018,2018-12-05 05:51:20,0,"10-1205-0"
"1205",17,0,80,0,2018-12-05 05:51:30,0,"10-1205-1"
"1205",18,0,81,0.0463779623671632,2018-12-05 05:56:42,2,"10-1205-1"
"1205",19,0,83,0.103497915208388,2018-12-05 06:00:47,4,"10-1205-1"
"1205",20,0,84,0.139182960582127,2018-12-05 06:01:43,0,"10-1205-1"
"096",0,1,127,0.355720663894662,2018-12-05 06:02:50,10,"10-096-0"
"1205",21,0,85,0.211605470544897,2018-12-05 06:05:18,7,"10-1205-1"
"096",1,1,128,0.413470799012564,2018-12-05 06:06:07,5,"10-096-0"
"1205",22,0,86,0.242750493995294,2018-12-05 06:07:05,5,"10-1205-1"
"096",2,1,129,0.449619826055735,2018-12-05 06:07:46,0,"10-096-0"
"1205",23,0,87,0.268070309228006,2018-12-05 06:07:59,4,"10-1205-1"
"096",3,1,130,0.470252795706426,2018-12-05 06:09:28,2,"10-096-0"
"1205",24,0,88,0.312465787848962,2018-12-05 06:10:51,4,"10-1205-1"
"096",4,1,131,0.489836653910672,2018-12-05 06:11:07,0,"10-096-0"
"1205",25,0,89,0.368874904970365,2018-12-05 06:12:28,0,"10-1205-1"
"096",5,1,132,0.527698268172464,2018-12-05 06:12:45,0,"10-096-0"
"096",6,1,133,0.540211324347857,2018-12-05 06:14:06,0,"10-096-0"
"1205",26,0,90,0.414742302366705,2018-12-05 06:14:17,2,"10-1205-1"
"1205",27,0,91,0.443979807371713,2018-12-05 06:16:15,3,"10-1205-1"
"2019",0,1,127,0.355720663894662,2018-12-05 06:16:22,11,"10-2019-0"
