"datetime","vehicle","kind","lon","lat","on_route"
2018-11-13 04:57:13,"1685TH",1,NA,NA,0
2018-11-13 04:57:24,"1685TH",27,NA,NA,0
2018-11-13 04:57:24,"1685TH",28,NA,NA,0
2018-11-13 04:57:24,"1685TH",24,NA,NA,0
2018-11-13 04:57:24,"1685TH",25,NA,NA,0
2018-11-13 04:59:03,"1680TH",1,NA,NA,0
2018-11-13 04:59:18,"1680TH",28,NA,NA,0
2018-11-13 04:59:18,"1680TH",27,NA,NA,0
2018-11-13 04:59:18,"1680TH",25,NA,NA,0
2018-11-13 04:59:18,"1680TH",24,NA,NA,0
2018-11-13 05:03:52,"1682TH",1,NA,NA,0
2018-11-13 05:04:23,"1682TH",24,NA,NA,0
2018-11-13 05:04:23,"1682TH",27,NA,NA,0
2018-11-13 05:04:23,"1682TH",25,NA,NA,0
2018-11-13 05:04:23,"1682TH",28,NA,NA,0
2018-11-13 05:18:11,"1677TH",1,NA,NA,0
2018-11-13 05:18:29,"1677TH",24,NA,NA,0
2018-11-13 05:18:29,"1677TH",27,NA,NA,0
2018-11-13 05:18:29,"1677TH",28,NA,NA,0
2018-11-13 05:18:29,"1677TH",25,NA,NA,0
2018-11-13 05:22:02,"1679TH",1,NA,NA,0
2018-11-13 05:22:22,"1679TH",27,NA,NA,0
2018-11-13 05:22:22,"1679TH",24,NA,NA,0
2018-11-13 05:22:22,"1679TH",28,NA,NA,0
2018-11-13 05:22:22,"1679TH",25,NA,NA,0
2018-11-13 05:45:56,"1680TH",14,NA,NA,0
2018-11-13 05:51:09,"1677TH",14,NA,NA,0
2018-11-13 05:51:18,"1677TH",14,NA,NA,0
2018-11-13 05:51:24,"1677TH",14,NA,NA,0
2018-11-13 05:53:15,"1677TH",14,NA,NA,0
2018-11-13 05:53:17,"1677TH",14,NA,NA,0
2018-11-13 05:53:31,"1677TH",14,NA,NA,0
2018-11-13 05:55:39,"1680TH",14,NA,NA,0
2018-11-13 05:55:42,"1680TH",14,NA,NA,0
2018-11-13 05:55:47,"1680TH",14,NA,NA,0
2018-11-13 05:55:51,"1680TH",14,NA,NA,0
