"datetime","vehicle","kind","lon","lat","on_route"
2018-11-02 12:22:15,"537",14,NA,NA,0
2018-11-02 05:19:13,"1254",28,NA,NA,0
2018-11-02 05:19:13,"1254",25,NA,NA,0
2018-11-02 05:19:13,"1254",1,NA,NA,0
2018-11-02 05:19:13,"1254",24,NA,NA,0
2018-11-02 05:19:13,"1254",27,NA,NA,0
2018-11-02 05:21:25,"1069",28,NA,NA,0
2018-11-02 05:21:25,"1069",27,NA,NA,0
2018-11-02 05:21:25,"1069",1,NA,NA,0
2018-11-02 05:21:25,"1069",24,NA,NA,0
2018-11-02 05:21:25,"1069",25,NA,NA,0
2018-11-02 05:35:21,"1069",1,NA,NA,0
2018-11-02 05:35:49,"1069",25,NA,NA,0
2018-11-02 05:35:49,"1069",27,NA,NA,0
2018-11-02 05:35:49,"1069",28,NA,NA,0
2018-11-02 05:35:49,"1069",24,NA,NA,0
2018-11-02 05:58:51,"095",1,NA,NA,0
2018-11-02 05:59:51,"095",24,NA,NA,0
2018-11-02 05:59:51,"095",25,NA,NA,0
2018-11-02 05:59:51,"095",27,NA,NA,0
2018-11-02 05:59:51,"095",28,NA,NA,0
2018-11-02 06:06:31,"095",24,NA,NA,0
2018-11-02 06:06:31,"095",25,NA,NA,0
2018-11-02 06:06:31,"095",27,NA,NA,0
2018-11-02 06:06:31,"095",1,NA,NA,0
2018-11-02 06:06:31,"095",28,NA,NA,0
2018-11-02 06:08:17,"537",24,NA,NA,0
2018-11-02 06:08:17,"537",25,NA,NA,0
2018-11-02 06:08:17,"537",27,NA,NA,0
2018-11-02 06:08:17,"537",28,NA,NA,0
2018-11-02 06:08:17,"537",1,NA,NA,0
2018-11-02 06:08:37,"083",28,NA,NA,0
2018-11-02 06:08:37,"083",1,NA,NA,0
2018-11-02 06:08:37,"083",25,NA,NA,0
2018-11-02 06:08:37,"083",24,NA,NA,0
2018-11-02 06:08:37,"083",27,NA,NA,0
2018-11-02 06:09:03,"083",2,NA,NA,0
2018-11-02 06:09:03,"083",26,NA,NA,0
2018-11-02 06:18:10,"537",1,NA,NA,0
2018-11-02 06:18:37,"537",28,NA,NA,0
2018-11-02 06:18:37,"537",27,NA,NA,0
2018-11-02 06:18:37,"537",25,NA,NA,0
2018-11-02 06:18:37,"537",24,NA,NA,0
2018-11-02 06:19:47,"1254",1,NA,NA,0
2018-11-02 06:20:06,"1254",27,NA,NA,0
2018-11-02 06:20:06,"1254",25,NA,NA,0
2018-11-02 06:20:06,"1254",28,NA,NA,0
2018-11-02 06:20:06,"1254",24,NA,NA,0
2018-11-02 06:33:12,"537",14,NA,NA,0
2018-11-02 06:38:28,"1046",24,NA,NA,0
