"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1674TH",0,1,627,0.646653658211705,2019-01-26 05:37:23,0,"53A-1674TH-0"
"1674TH",1,1,628,0.661363354605513,2019-01-26 05:38:32,0,"53A-1674TH-0"
"1674TH",2,1,629,0.697055739667531,2019-01-26 05:39:14,0,"53A-1674TH-0"
"1674TH",3,1,630,0.716932743853024,2019-01-26 05:39:35,0,"53A-1674TH-0"
"1674TH",4,1,631,0.750429629879542,2019-01-26 05:40:23,0,"53A-1674TH-0"
"1674TH",5,1,632,0.792227277456999,2019-01-26 05:41:11,0,"53A-1674TH-0"
"1674TH",6,1,633,0.822417377167311,2019-01-26 05:41:41,0,"53A-1674TH-0"
"1674TH",7,1,634,0.836692075737392,2019-01-26 05:41:56,0,"53A-1674TH-0"
"1674TH",8,1,635,0.867426389970994,2019-01-26 05:42:37,0,"53A-1674TH-0"
"1674TH",9,1,636,0.916393109498252,2019-01-26 05:43:34,0,"53A-1674TH-0"
"1674TH",10,1,637,0.951166113588496,2019-01-26 05:44:24,0,"53A-1674TH-0"
"1674TH",11,1,638,0.976064509746199,2019-01-26 05:44:47,0,"53A-1674TH-0"
"1674TH",12,1,639,0.9997526715405,2019-01-26 05:45:00,0,"53A-1674TH-0"
"1674TH",13,0,581,0,2019-01-26 05:45:05,0,"53A-1674TH-1"
"1674TH",14,0,582,0.0277933531603601,2019-01-26 05:53:18,9,"53A-1674TH-1"
"1674TH",15,0,583,0.0478655626924459,2019-01-26 05:53:53,0,"53A-1674TH-1"
"1674TH",16,0,584,0.0905133404024285,2019-01-26 05:55:10,1,"53A-1674TH-1"
"1674TH",17,0,585,0.131432738320303,2019-01-26 05:56:22,2,"53A-1674TH-1"
"1674TH",18,0,586,0.150345576559304,2019-01-26 05:57:06,1,"53A-1674TH-1"
"1674TH",19,0,587,0.180026941254668,2019-01-26 05:57:43,0,"53A-1674TH-1"
"1674TH",20,0,588,0.199647439157132,2019-01-26 05:58:08,0,"53A-1674TH-1"
"1674TH",21,0,589,0.212241876376867,2019-01-26 05:58:33,0,"53A-1674TH-1"
"1674TH",22,0,590,0.247936630804854,2019-01-26 06:00:34,4,"53A-1674TH-1"
"1674TH",23,0,591,0.27568910775833,2019-01-26 06:01:43,1,"53A-1674TH-1"
"1674TH",24,0,592,0.303546717999246,2019-01-26 06:03:25,2,"53A-1674TH-1"
"1674TH",25,0,593,0.330339619731935,2019-01-26 06:04:25,0,"53A-1674TH-1"
"1674TH",26,0,594,0.353042026482814,2019-01-26 06:05:00,0,"53A-1674TH-1"
"1674TH",27,0,595,0.382218362558675,2019-01-26 06:05:50,0,"53A-1674TH-1"
"1674TH",28,0,596,0.419525325172209,2019-01-26 06:08:01,3,"53A-1674TH-1"
"1674TH",29,0,597,0.46842518672297,2019-01-26 06:09:57,0,"53A-1674TH-1"
"1674TH",30,0,598,0.49080474825121,2019-01-26 06:10:46,0,"53A-1674TH-1"
"1674TH",31,0,599,0.505955643506436,2019-01-26 06:11:25,0,"53A-1674TH-1"
